arp.opcode,arp.hw.size,icmp.checksum,icmp.seq_le,icmp.transmit_timestamp,http.content_length,http.response,tcp.ack,tcp.ack_raw,tcp.checksum,tcp.connection.fin,tcp.connection.rst,tcp.connection.syn,tcp.connection.synack,tcp.dstport,tcp.flags,tcp.flags.ack,tcp.len,tcp.options,tcp.payload,tcp.seq,tcp.srcport,udp.port,udp.stream,udp.time_delta,dns.qry.name,dns.qry.name.len,dns.qry.qu,dns.retransmission,dns.retransmit_request,mqtt.conflag.cleansess,mqtt.conflags,mqtt.hdrflags,mqtt.len,mqtt.msgtype,mqtt.proto_len,mqtt.topic_len,mqtt.ver,label
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,166.54088050314465,2780455442.119748,0,21.0,0.0,10.0,11.0,32803.23899371069,0,0,12.684873949579831,0,0.0,72.0672268907563,33220.481092436974,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,162.43373493975903,2628449265.4567404,0,21.0,0.0,10.0,11.0,36999.70080321285,0,0,12.193158953722332,0,98.34254143646407,71.5513078470825,38065.90342052314,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,165.24948453608246,2706430784.109504,0,21.0,0.0,10.0,11.0,36957.5030927835,0,0,12.483471074380166,0,0.0,72.33471074380165,38052.50619834711,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,162.43373493975903,2762685375.4124746,0,21.0,0.0,10.0,11.0,35399.483935742974,0,0,12.193158953722332,0,98.34254143646407,71.5513078470825,36195.22736418511,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,159.357833655706,2669241364.5794573,0,21.0,0.0,10.0,11.0,34000.551257253384,0,0,11.763565891472869,0,93.19371727748693,72.16279069767442,34523.18410852713,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,165.02857142857144,2750992165.014315,0,21.0,0.0,10.0,11.0,33184.0306122449,0,0,12.359918200408998,0,0.0,72.69734151329243,33609.06339468303,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,163.6122448979592,2842477324.7280164,0,21.0,0.0,10.0,11.0,33144.91224489796,0,0,12.384458077709612,0,100.56497175141244,71.25357873210633,33583.00613496933,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,162.43373493975903,2649289088.9537225,0,21.0,0.0,10.0,11.0,37387.65261044176,0,0,12.193158953722332,0,98.34254143646407,71.5513078470825,38519.4245472837,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,165.92753623188406,2706063739.83195,0,21.0,0.0,10.0,11.0,35229.86956521739,0,0,12.533195020746888,0,0.0,72.63070539419087,36021.66182572614,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,162.9512195121951,2675954421.407332,0,21.0,0.0,10.0,11.0,33264.85569105691,0,0,12.336048879837069,0,100.0,70.96945010183299,33734.199592668025,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,160.28015564202337,2776130516.3196883,0,21.0,0.0,10.0,11.0,34406.698443579764,0,0,11.828460038986355,0,94.17989417989418,72.21247563352827,35025.23586744639,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,163.28105906313647,2611921073.018368,0,21.0,0.0,10.0,11.0,32188.60081466395,0,0,12.361224489795918,0,100.0,71.46938775510205,32462.067346938777,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,165.5888429752066,2654699584.2567286,0,21.0,0.0,10.0,11.0,31283.40702479339,0,0,12.507246376811594,0,0.0,72.11801242236025,31422.07453416149,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,163.28105906313647,2715148278.932653,0,21.0,0.0,10.0,11.0,31382.132382892058,0,0,12.361224489795918,0,100.0,71.46938775510205,31519.267346938774,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,163.6122448979592,2801848134.1186094,0,21.0,0.0,10.0,11.0,33857.051020408166,0,0,12.384458077709612,0,100.56497175141244,71.25357873210633,34415.53374233129,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,166.26970954356847,2911575479.754678,0,21.0,0.0,10.0,11.0,32469.89004149377,0,0,12.557172557172557,0,0.0,72.41372141372142,32798.02494802495,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,163.28105906313647,2750849030.07551,0,21.0,0.0,10.0,11.0,32478.0183299389,0,0,12.361224489795918,0,100.0,71.46938775510205,32800.41020408164,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,164.03245436105476,2687307168.010163,0,21.0,0.0,10.0,11.0,35341.56795131846,0,0,12.288617886178862,0,0.0,72.6260162601626,36139.42479674797,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,164.69450101832993,2823252308.74898,0,21.0,0.0,10.0,11.0,35428.65784114053,0,0,12.33673469387755,0,0.0,72.91836734693878,36230.21428571428,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,162.62474645030426,2681274520.412601,0,21.0,0.0,10.0,11.0,34259.247464503045,0,0,12.3130081300813,0,99.44134078212292,71.1829268292683,34893.705284552845,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,165.02857142857144,2745687943.0388546,0,21.0,0.0,10.0,11.0,34222.22653061224,0,0,12.359918200408998,0,0.0,72.69734151329243,34822.76891615542,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,165.2469135802469,2613523541.8371134,0,22.0,0.0,10.0,11.0,34419.397119341564,0,0,12.457731958762889,0,0.0,73.08659793814434,35004.30103092783,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,164.3638211382114,2773104029.9022403,0,21.0,0.0,10.0,11.0,33186.81504065041,0,0,12.311608961303463,0,0.0,72.40529531568228,33623.37270875764,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,163.6122448979592,2750047556.445808,0,21.0,0.0,10.0,11.0,33147.3612244898,0,0,12.384458077709612,0,100.56497175141244,71.25357873210633,33585.869120654395,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,166.26970954356847,2658351107.243243,0,21.0,0.0,10.0,11.0,33167.483402489626,0,0,12.557172557172557,0,0.0,72.41372141372142,33613.57588357588,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,163.85154639175258,2710249962.17562,0,21.0,0.0,10.0,11.0,34176.463917525776,0,0,12.508264462809915,0,101.71428571428572,70.90082644628099,34821.134297520664,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,163.28252032520325,2789524444.4521384,0,22.0,0.0,10.0,11.0,34196.5406504065,0,0,12.336048879837069,0,100.0,72.21384928716904,34718.41751527495,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,165.24948453608246,2601768807.039256,0,21.0,0.0,10.0,11.0,35373.750515463915,0,0,12.483471074380166,0,0.0,72.33471074380165,36200.97727272727,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,163.6122448979592,2770801853.079755,0,21.0,0.0,10.0,11.0,35398.46326530612,0,0,12.384458077709612,0,100.56497175141244,71.25357873210633,36217.52556237219,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,162.95325203252034,2839374556.798371,0,21.0,0.0,10.0,11.0,35314.367886178865,0,0,12.336048879837069,0,100.0,70.96741344195519,36130.16700610998,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,165.92753623188406,2675793733.574689,0,21.0,0.0,10.0,11.0,35465.27329192546,0,0,12.533195020746888,0,0.0,72.63070539419087,36296.86929460581,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,163.28105906313647,2800161202.6551023,0,21.0,0.0,10.0,11.0,34380.739307535645,0,0,12.361224489795918,0,100.0,71.46938775510205,35024.78163265306,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,163.28105906313647,2704210228.0102043,0,21.0,0.0,10.0,11.0,30192.771894093687,0,0,12.361224489795918,0,100.0,71.46938775510205,30165.80612244898,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,162.62474645030426,2719312934.74187,0,21.0,0.0,10.0,11.0,31429.997971602435,0,0,12.3130081300813,0,99.44134078212292,71.1829268292683,31586.205284552845,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,166.26970954356847,2732691867.076923,0,21.0,0.0,10.0,11.0,30798.23029045643,0,0,12.557172557172557,0,0.0,72.41372141372142,30843.700623700624,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,162.95325203252034,2767094606.215886,0,21.0,0.0,10.0,11.0,30638.51422764228,0,0,12.336048879837069,0,100.0,70.96741344195519,30663.894093686355,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,165.92753623188406,2651265429.3630705,0,21.0,0.0,10.0,11.0,30702.41614906832,0,0,12.533195020746888,0,0.0,72.63070539419087,30728.67427385892,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,165.24948453608246,2719111897.9524794,0,21.0,0.0,10.0,11.0,30636.472164948453,0,0,12.483471074380166,0,0.0,72.33471074380165,30662.73347107438,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,163.6122448979592,2740267665.0838447,0,21.0,0.0,10.0,11.0,30021.238775510203,0,0,12.384458077709612,0,100.56497175141244,71.25357873210633,29931.267893660533,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,166.26970954356847,2815857440.2869024,0,21.0,0.0,10.0,11.0,34275.36721991701,0,0,12.557172557172557,0,0.0,72.41372141372142,34908.79417879418,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,162.95325203252034,2663249832.3665986,0,21.0,0.0,10.0,11.0,34159.24593495935,0,0,12.336048879837069,0,100.0,70.96741344195519,34779.7800407332,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,163.6122448979592,2763518979.811861,0,21.0,0.0,10.0,11.0,35912.13673469388,0,0,12.384458077709612,0,100.56497175141244,71.25357873210633,36818.03680981595,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,165.24948453608246,2737417933.1549587,0,21.0,0.0,10.0,11.0,31500.620618556703,0,0,12.483471074380166,0,0.0,72.33471074380165,31672.989669421488,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,162.62474645030426,2773751670.737805,0,21.0,0.0,10.0,11.0,30180.012170385395,0,0,12.3130081300813,0,99.44134078212292,71.1829268292683,30153.37398373984,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,163.28105906313647,2764565473.6836734,0,21.0,0.0,10.0,11.0,33825.513238289204,0,0,12.361224489795918,0,100.0,71.46938775510205,34375.695918367346,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,162.62753036437246,2848435563.229209,0,22.0,0.0,10.0,11.0,33748.57692307692,0,0,12.288032454361057,0,99.44134078212292,71.87829614604462,34242.82555780933,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,0.0,0.0,74328.94049904031,2446454082.7957745,0,25.0,12.0,23.0,24.0,31542.101727447214,0,0,8059.790012804097,0,0.0,101809.99231754162,31616.960307298337,0,12.0,0.774552575,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,165.92753623188406,2620250484.869294,0,21.0,0.0,10.0,11.0,37248.50310559006,0,0,12.533195020746888,0,0.0,72.63070539419087,38381.62033195021,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,163.28105906313647,2638672318.377551,0,21.0,0.0,10.0,11.0,35806.92260692464,0,0,12.361224489795918,0,100.0,71.46938775510205,36751.90408163265,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,164.52380952380952,2790244074.7572613,0,21.0,0.0,10.0,11.0,35751.666666666664,0,0,12.558091286307054,0,102.29885057471265,71.19087136929461,36712.48755186722,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,165.02857142857144,2690334897.0879345,0,21.0,0.0,10.0,11.0,36742.59387755102,0,0,12.359918200408998,0,0.0,72.69734151329243,37769.21063394683,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,162.43373493975903,2729664106.1287727,0,21.0,0.0,10.0,11.0,33109.64457831325,0,0,12.193158953722332,0,98.34254143646407,71.5513078470825,33577.37625754527,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,166.26970954356847,2745051105.41788,0,21.0,0.0,10.0,11.0,33392.89419087137,0,0,12.557172557172557,0,0.0,72.41372141372142,33877.10187110187,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,164.69450101832993,2692451499.336735,0,21.0,0.0,10.0,11.0,30694.76782077393,0,0,12.33673469387755,0,0.0,72.91836734693878,30696.071428571428,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,167.2357894736842,2655402932.656118,0,21.0,0.0,10.0,11.0,31905.143157894738,0,0,12.736286919831224,0,0.0,72.36708860759494,32159.276371308017,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,163.28105906313647,2706683257.8265305,0,21.0,0.0,10.0,11.0,30220.32382892057,0,0,12.361224489795918,0,100.0,71.46938775510205,30220.90408163265,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,166.26970954356847,2730347150.012474,0,21.0,0.0,10.0,11.0,30538.4377593361,0,0,12.557172557172557,0,0.0,72.41372141372142,30539.97920997921,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,3150290009.0,0.0,0.0,0,26.5,0.0,92.03469387755102,2616446818.8670754,0,22.0,0.0,8910.0,11.0,32016.32448979592,0,0,12.38241308793456,0,50.282485875706215,71.25357873210633,32374.406952965237,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,162.43373493975903,2727767556.498994,0,21.0,0.0,10.0,11.0,32124.34337349397,0,0,12.193158953722332,0,98.34254143646407,71.5513078470825,32425.54527162978,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,165.02857142857144,2705960668.817996,0,21.0,0.0,10.0,11.0,32486.51224489796,0,0,12.359918200408998,0,0.0,72.69734151329243,32793.62781186094,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,162.43373493975903,2779374090.1408453,0,21.0,0.0,10.0,11.0,36323.25903614458,0,0,12.193158953722332,0,98.34254143646407,71.5513078470825,37334.13682092555,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,163.28105906313647,2766306932.7530613,0,21.0,0.0,10.0,11.0,36283.134419551934,0,0,12.361224489795918,0,100.0,71.46938775510205,37308.61836734694,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,165.92753623188406,2781791599.8278008,0,21.0,0.0,10.0,11.0,34551.857142857145,0,0,12.533195020746888,0,0.0,72.63070539419087,35229.00622406639,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,163.28105906313647,2730461352.3489795,0,21.0,0.0,10.0,11.0,36469.61099796334,0,0,12.361224489795918,0,100.0,71.46938775510205,37526.61836734694,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,162.11022044088176,2729500875.018072,0,21.0,0.0,10.0,11.0,37296.7995991984,0,0,12.170682730923694,0,97.8021978021978,71.7710843373494,38469.2108433735,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,162.62474645030426,2677326745.993902,0,21.0,0.0,10.0,11.0,32268.693711967542,0,0,12.3130081300813,0,99.44134078212292,71.1829268292683,32595.121951219517,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,166.26970954356847,2735283906.203742,0,21.0,0.0,10.0,11.0,36023.33402489626,0,0,12.557172557172557,0,0.0,72.41372141372142,36952.328482328485,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,163.28105906313647,2659237321.989796,0,21.0,0.0,10.0,11.0,29849.765784114054,0,0,12.361224489795918,0,100.0,71.46938775510205,29787.70408163265,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,163.28105906313647,2640334689.304081,0,21.0,0.0,10.0,11.0,34922.56415478615,0,0,12.361224489795918,0,100.0,71.46938775510205,35718.04693877551,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,165.92753623188406,2745242137.3713694,0,21.0,0.0,10.0,11.0,31160.67701863354,0,0,12.533195020746888,0,0.0,72.63070539419087,31264.421161825725,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,162.11022044088176,2857206020.9096384,0,21.0,0.0,10.0,11.0,33846.13827655311,0,0,12.170682730923694,0,97.8021978021978,71.7710843373494,34435.35542168675,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,162.11022044088176,2655907520.1546183,0,21.0,0.0,10.0,11.0,33847.58116232465,0,0,12.170682730923694,0,97.8021978021978,71.7710843373494,34437.0421686747,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,165.92753623188406,2654011054.728216,0,21.0,0.0,10.0,11.0,34154.217391304344,0,0,12.533195020746888,0,0.0,72.63070539419087,34764.13070539419,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,162.43373493975903,2781159991.2957745,0,21.0,0.0,10.0,11.0,32810.48795180723,0,0,12.193158953722332,0,98.34254143646407,71.5513078470825,33227.657947686115,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,165.92753623188406,2714537029.383817,0,21.0,0.0,10.0,11.0,30759.683229813665,0,0,12.533195020746888,0,0.0,72.63070539419087,30795.624481327803,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,163.53306613226454,2784070058.6445785,0,21.0,0.0,10.0,11.0,31033.416833667336,0,0,12.146586345381523,0,0.0,73.2289156626506,31069.05421686747,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,272042145.0,0.0,0.0,0,26.5,0.0,1200631.264367816,1464251863.748082,0,22.0,2.0,11.0,12.0,39896.50574712644,0,0,8.875959079283888,0,64609.35483870968,93.76726342710998,39865.43350383632,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,61.07692307692308,47.0,4.0,230.0,4.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,163.28105906313647,2667120915.479592,0,21.0,0.0,10.0,11.0,35677.04073319756,0,0,12.361224489795918,0,100.0,71.46938775510205,36577.17755102041,0,72.0,0.2528526749999999,0.0,22.0,0,0,44.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,162.11022044088176,2704727194.106426,0,21.0,0.0,10.0,11.0,32388.60721442886,0,0,12.170682730923694,0,97.8021978021978,71.7710843373494,32731.48795180723,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,165.92753623188406,2705562964.2385893,0,21.0,0.0,10.0,11.0,36689.62111801242,0,0,12.533195020746888,0,0.0,72.63070539419087,37728.23858921162,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,160.6948818897638,2763208347.6213017,0,21.0,0.0,10.0,11.0,33185.34251968504,0,0,11.962524654832349,0,95.6989247311828,71.59171597633136,33622.617357001975,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,164.52380952380952,2684580634.9024897,0,21.0,0.0,10.0,11.0,32251.58385093168,0,0,12.558091286307054,0,102.29885057471265,71.19087136929461,32597.317427385893,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,2963802347.0,0.0,0.0,0,26.5,0.0,164.3638211382114,2742638136.468432,0,21.0,0.0,10.0,11.0,32371.353658536584,0,0,12.311608961303463,0,0.0,72.40529531568228,32661.688391038697,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,MITM
